,feature_importance
Perovskite_deposition_solvents_2-methoxyethanol; acetonitrile,1.692110628692717e-06
ETL_deposition_reaction_solutions_compounds_purity_98%; 99.8%,1.6920192680328014e-06
Perovskite_additives_concentrations_0.002 mg/ml,1.6918371091290627e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_met_10 pulses per sample,1.6918123353237504e-06
Perovskite_deposition_thermal_annealing_time_2.0; 5.0 >> Unknown,1.690288376013874e-06
Perovskite_deposition_solvents_mixing_ratios_1 >> 300; 50,1.690135691626167e-06
Perovskite_additives_compounds_Cl; PEG,1.6898677451116346e-06
HTL_deposition_thermal_annealing_temperature_325,1.6897740217320169e-06
Backcontact_stack_sequence_Carbon; LPP,1.688691385332273e-06
ETL_stack_sequence_BCP ,1.6881170979747565e-06
Perovskite_deposition_procedure_Ultrasonic spray >> CBD,1.688109469998555e-06
Encapsulation_edge_sealing_materials_Surlyn,1.6880815095464003e-06
ETL_additives_compounds_Ta,1.6830995176299959e-06
ETL_deposition_thermal_annealing_temperature_150; 500,1.6815952627217916e-06
Perovskite_additives_compounds_NH4BF4,1.6810166392520804e-06
HTL_additives_compounds_VOx,1.680983066398845e-06
Perovskite_deposition_thermal_annealing_time_2.0; 15.0,1.6799307017197708e-06
Perovskite_deposition_thermal_annealing_temperature_40; 100 >> 150,1.679565941449099e-06
Perovskite_deposition_thermal_annealing_temperature_80.0 >> 50.0; 120,1.6794287693956887e-06
Substrate_stack_sequence_Ti-sheet,1.6790707353673372e-06
Perovskite_deposition_thermal_annealing_temperature_70; 130 >> 145,1.6781685457243085e-06
Perovskite_composition_a_ions_coefficients_2; 0.6; 2.4,1.6778577250604323e-06
HTL_deposition_procedure_ Co-evaporation,1.6761169297603917e-06
Perovskite_deposition_thermal_annealing_time_120.0 >> 10.0,1.6724972987601187e-06
ETL_stack_sequence_ PABA-SAM,1.6707238457684814e-06
Perovskite_additives_compounds_BA,1.6705302161581712e-06
Perovskite_deposition_quenching_media_additives_compounds_FAI; MABr,1.6702347040808218e-06
Perovskite_pl_max_900.0,1.6691713428828445e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_Ultrapure water spray,1.6685216453908518e-06
HTL_deposition_solvents_purity_Unknown,1.6670910482914844e-06
Perovskite_deposition_synthesis_atmosphere_N2 >> Air; Methylamin >> Air; HI,1.6669477502663896e-06
Perovskite_additives_concentrations_0.08 mg/ml,1.6660172248204048e-06
HTL_deposition_reaction_solutions_compounds_supplier_Unknown >> 0.1 mg/ml,1.665910475600902e-06
HTL_stack_sequence_Spiro-TTB,1.6656182140937373e-06
HTL_stack_sequence_FBA1,1.6648817965758007e-06
ETL_deposition_reaction_solutions_concentrations_ 10 mg/ml,1.6644954624911622e-06
Perovskite_pl_max_715.4,1.6644508267922048e-06
Perovskite_deposition_solvents_Unknown >> IPA,1.6639881886942337e-06
ETL_additives_concentrations_6.25 wt% ,1.658571592545321e-06
HTL_stack_sequence_Q198,1.6565479195327147e-06
Module_area_effective_8.64,1.6564518803220888e-06
Cell_area_total_0.05,1.6561799857362229e-06
Perovskite_deposition_solvents_Diiodooctane; DMF,1.6552429343386266e-06
Perovskite_additives_concentrations_0.6,1.6535359120449505e-06
HTL_stack_sequence_Spiro-TBB ,1.6534386706396687e-06
ETL_deposition_procedure_Spin-coating >> Hydrothermal ,1.6533839652252425e-06
Perovskite_deposition_reaction_solutions_compounds_nan >> ITIC,1.6532037055902273e-06
HTL_stack_sequence_D102,1.6528765435034624e-06
Perovskite_additives_compounds_Methylammonium formate,1.6524278407799914e-06
ETL_deposition_thermal_annealing_temperature_185,1.6518322406369701e-06
Perovskite_deposition_solvents_mixing_ratios_1000; 88,1.6513835631345304e-06
Perovskite_additives_compounds_Cl; Y(acac)3,1.6510707348494803e-06
Backcontact_deposition_synthesis_atmosphere_pressure_total_0.000005 mbar,1.650896632255962e-06
Perovskite_deposition_solvents_mixing_ratios_13; 1,1.6505425110113175e-06
HTL_stack_sequence_ 5-AVA,1.6500039497070964e-06
Encapsulation_stack_sequence_Surlyn ,1.6485906179968188e-06
Perovskite_deposition_solvents_mixing_ratios_4; 11,1.6482934168499431e-06
ETL_additives_compounds_Dopamine,1.6465795141836218e-06
Perovskite_additives_compounds_Nickel phtalocyanine,1.6459643148798846e-06
Perovskite_additives_concentrations_0.10; 0.01,1.6459606912412407e-06
ETL_stack_sequence_ BMIMBF4,1.6435075946750493e-06
Perovskite_additives_concentrations_0.003; nan,1.6426246801675047e-06
Perovskite_additives_concentrations_0.35,1.6390304761574775e-06
Perovskite_composition_a_ions_(PEA),1.6366612758603409e-06
HTL_additives_compounds_BuPyIm-TFSI,1.6355631520374594e-06
Perovskite_deposition_thermal_annealing_time_30.0; 150.0,1.634600523575249e-06
Module_number_of_cells_in_module_11,1.6343040222783174e-06
Perovskite_composition_a_ions_coefficients_0.07; 0.77; 0.16,1.633348194118214e-06
ETL_stack_sequence_ CoCr,1.6312324010603679e-06
ETL_stack_sequence_Au@TiO2-np; TiO2-np,1.6304899121748413e-06
HTL_stack_sequence_H16,1.6291868666198306e-06
HTL_stack_sequence_Thiophene ,1.6289040052761486e-06
Perovskite_composition_short_form_GUPbI,1.62843154147686e-06
Perovskite_deposition_reaction_solutions_compounds_CsI; PbBr2; PbI2; FAI >> FAI; FABr,1.6283701673947104e-06
HTL_stack_sequence_HS-Ph-CN ,1.6283609178314922e-06
HTL_additives_compounds_NiOx,1.6281755165439284e-06
Perovskite_additives_concentrations_7.5 g/ml,1.6273509378605788e-06
Perovskite_composition_a_ions_coefficients_1; 1; 4,1.62683411252926e-06
Perovskite_deposition_thermal_annealing_time_1.0 >> 2.0,1.626353944271337e-06
ETL_additives_compounds_Fe(NO3)3 ,1.6254814074715076e-06
Perovskite_deposition_thermal_annealing_temperature_60.0; 100,1.6227348487929193e-06
ETL_additives_compounds_CdS,1.6218998316124002e-06
ETL_deposition_reaction_solutions_age_6.0,1.6212223173574549e-06
HTL_additives_compounds_Au-np,1.621165804448617e-06
Perovskite_deposition_solvents_DMF >> none >> none >> none,1.6211473565287174e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_met_50 W/cm2; 2.50 s,1.6206378154421297e-06
Perovskite_deposition_thermal_annealing_time_0.5; 15.0,1.6176254570892943e-06
ETL_stack_sequence_ TiS2,1.6156103642629954e-06
Module_area_total_4.0,1.6150164404258754e-06
Substrate_supplier_AMG-Tech,1.6148703082517876e-06
Encapsulation_stack_sequence_3M acrylic elastomer (3M VHB 4905),1.6137344608711731e-06
ETL_stack_sequence_ ImAcHcl,1.6134922055839444e-06
Perovskite_deposition_solvent_annealing_time_1.5,1.6118156832042406e-06
Perovskite_deposition_procedure_Spin-coating >> Spin-coating >> Spin-coating >> Spin-coating >> Spin-coating >> Spin-coating,1.6117427122156759e-06
ETL_stack_sequence_ Au-np ,1.6113127578874086e-06
Module_area_total_10.08,1.6112299389410435e-06
Perovskite_deposition_solvent_annealing_solvent_atmosphere_Methanol; Methylamin,1.6098331564512653e-06
Perovskite_deposition_solvents_mixing_ratios_1; 1; 0.05,1.6096971511732608e-06
HTL_stack_sequence_Azu-Bu,1.6096951615148388e-06
Perovskite_deposition_quenching_media_additives_concentrations_2 mg/ml,1.608441211055488e-06
Perovskite_deposition_solvents_DMF >> none >> none,1.6081967195619835e-06
Perovskite_deposition_thermal_annealing_time_30.0; 30.0; 10.0,1.6072417331786546e-06
Perovskite_composition_a_ions_(3AMP); MA,1.606227104619693e-06
HTL_storage_time_until_next_deposition_step_Unknown,1.6060092532222578e-06
Perovskite_pl_max_535.0,1.6051976342259725e-06
HTL_stack_sequence_P3TAA,1.603391989715407e-06
Perovskite_additives_concentrations_1.35,1.6028342266862674e-06
ETL_deposition_synthesis_atmosphere_pressure_total_0.00002 Torr,1.602614532400697e-06
Perovskite_band_gap_1.619,1.6010672780507808e-06
Perovskite_deposition_synthesis_atmosphere_Inert,1.6004254198328688e-06
HTL_stack_sequence_Z28,1.5978781548493514e-06
HTL_additives_compounds_Carbon-QDs,1.597374886191324e-06
ETL_additives_compounds_Cl,1.5971956804156396e-06
ETL_deposition_thermal_annealing_temperature_ 150,1.595579828008673e-06
Substrate_stack_sequence_ITO ,1.5950612364961063e-06
Perovskite_additives_concentrations_50 mg/ml,1.59484531800275e-06
Perovskite_composition_a_ions_ (MIC3),1.592118118721581e-06
ETL_deposition_solvents_supplier_Sigma Aldrich ,1.5910639147862897e-06
ETL_stack_sequence_ PCBDAN,1.5908688912643643e-06
Perovskite_deposition_thermal_annealing_time_60.0; 720.0,1.5905066551311907e-06
ETL_stack_sequence_PCBM-60; PMMA,1.5901574037755182e-06
Perovskite_deposition_reaction_solutions_compounds_CsI; PbBr2; PbI2,1.5894369892749687e-06
HTL_additives_concentrations_12 mol%,1.58842287739328e-06
Perovskite_deposition_thermal_annealing_time_0.5 >> 40.0,1.588201934383955e-06
Perovskite_deposition_thermal_annealing_temperature_50 >> 200; 150,1.5865091779086604e-06
Perovskite_deposition_quenching_media_additives_compounds_F-PDI,1.5859950874784176e-06
HTL_stack_sequence_POZ9,1.584012452493086e-06
Perovskite_band_gap_1.78,1.5833870040632833e-06
Perovskite_deposition_solvents_mixing_ratios_1; 0.13,1.582285542668622e-06
Perovskite_composition_a_ions_coefficients_0.2; 0.6; 0.2,1.5816953396302463e-06
HTL_stack_sequence_ZnPc-DPP-ZnPc,1.5816946395829437e-06
Encapsulation_stack_sequence_ AB epoxy glue (Super Glue Corp.) ,1.5816457216955917e-06
HTL_additives_compounds_Spiro-(TFSI)2,1.5800031380790645e-06
ETL_deposition_thermal_annealing_time_30.0 >> 60.0,1.5797360429020746e-06
Perovskite_deposition_thermal_annealing_time_30.0; 2.0,1.578958772703755e-06
Perovskite_band_gap_1.516,1.578897691127834e-06
Perovskite_deposition_solvents_mixing_ratios_ 2; 98,1.5784735371346332e-06
Perovskite_deposition_solvents_mixing_ratios_4; 0.3; 0.7,1.577879537928953e-06
ETL_deposition_thermal_annealing_temperature_90,1.5766723605587904e-06
ETL_stack_sequence_NiO-c,1.5764226352164691e-06
Perovskite_additives_compounds_Cl; DTA,1.5761080087194815e-06
HTL_stack_sequence_ Cu phtalocyanine,1.5760331056434523e-06
Perovskite_additives_concentrations_12.5 mM,1.575489380068803e-06
HTL_stack_sequence_IT-4F; PBDB-T-SF,1.5752341759589243e-06
Perovskite_additives_concentrations_12.5 wt%,1.57467605609639e-06
ETL_deposition_procedure_ Evaporation >> Electrochemical anodization,1.5744592938249815e-06
HTL_stack_sequence_Aminothiazolium iodide ,1.5725463142066058e-06
Perovskite_deposition_quenching_media_mixing_ratios_24; 1,1.5716624926456615e-06
Perovskite_deposition_thermal_annealing_time_Unknown; 0.5; 3.0,1.5698099223351464e-06
Perovskite_deposition_thermal_annealing_time_210.0,1.5691195089832712e-06
Perovskite_deposition_solvents_ none,1.5688294758453266e-06
ETL_stack_sequence_ MSAPBS,1.5684960717219714e-06
Perovskite_composition_short_form_MASnBrI,1.567849557156791e-06
Perovskite_additives_concentrations_9 mol%,1.5662460456166952e-06
ETL_stack_sequence_PCBM-60; PDI-DA ,1.565794918318839e-06
Perovskite_deposition_solvents_mixing_ratios_1 >> 24; 1000,1.565505174334378e-06
Perovskite_deposition_solvent_annealing_solvent_atmosphere_HCl,1.5640281459106194e-06
HTL_stack_sequence_Poly-N-vinylcarbazole ,1.5626147326698283e-06
Perovskite_deposition_solvents_mixing_ratios_92.5; 7.5,1.5619925817013112e-06
Perovskite_additives_concentrations_2 mg/mlantisolvent,1.5619685155678747e-06
HTL_stack_sequence_PZn-TPA-O,1.5619420156679548e-06
Perovskite_deposition_thermal_annealing_temperature_ 110.0,1.5602451141622647e-06
Perovskite_additives_concentrations_0.312; 0.018,1.5594690912431502e-06
Substrate_stack_sequence_ Ni:Au-mesh,1.558832486059308e-06
Perovskite_composition_short_form_(4AMPY)MAPbI,1.5578401976260896e-06
Substrate_stack_sequence_ Ti ,1.557228700761683e-06
HTL_stack_sequence_Ag-nw; PEDOT:PSS,1.5564361780209518e-06
ETL_deposition_reaction_solutions_concentrations_30 mg/ml ,1.5557703479401864e-06
Perovskite_deposition_thermal_annealing_time_5.0; 5.0; 5.0; 5.0,1.555550490992087e-06
HTL_additives_concentrations_1.5 %,1.555267552766904e-06
HTL_additives_compounds_PZ0.020,1.5552459674214774e-06
Perovskite_additives_compounds_Cl; C-PCBSD,1.5551192579462506e-06
Perovskite_deposition_reaction_solutions_compounds_purity_Puris; technical; technical; Unknown; Unknown,1.5543982696153913e-06
Perovskite_deposition_reaction_solutions_concentrations_1.6 M,1.5542616065504737e-06
ETL_deposition_reaction_solutions_compounds_nan ,1.5538865677003253e-06
HTL_stack_sequence_BDTS-2DPP,1.5526307809732246e-06
ETL_deposition_solvents_mixing_ratios_ 1 ,1.5520954605235153e-06
ETL_deposition_thermal_annealing_time_5.0; 30.0 ,1.5516834603385265e-06
ETL_deposition_thermal_annealing_temperature_100 ,1.5508549960706255e-06
HTL_stack_sequence_TTh101,1.5489522662688904e-06
Perovskite_composition_short_form_MASnI,1.5482868509893891e-06
ETL_stack_sequence_ 1-OMe-SAM,1.5473498551129575e-06
Substrate_stack_sequence_Steel,1.545789540030369e-06
Perovskite_deposition_thermal_annealing_time_30.0; 3.0 >> 15.0,1.5448492624105145e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_Gradient thermal annealing,1.5447613706736657e-06
Perovskite_additives_concentrations_0.10; 0.15,1.543395690375188e-06
HTL_stack_sequence_YN1,1.5432543231474137e-06
ETL_additives_compounds_ FK209,1.5431526456511235e-06
Backcontact_stack_sequence_Graphite ,1.540913806958822e-06
Perovskite_composition_b_ions_coefficients_0.016; 0.984,1.5395091422695212e-06
HTL_deposition_reaction_solutions_compounds_supplier_Clevious,1.5394084865954727e-06
Perovskite_deposition_thermal_annealing_time_60.0; 1440.0,1.539220503015368e-06
HTL_stack_sequence_M7-Br,1.5380312806082197e-06
HTL_stack_sequence_COTT-1 ,1.537848325209436e-06
Encapsulation_stack_sequence_SiO2,1.536974260324202e-06
ETL_stack_sequence_AZO-c ,1.5366746029217637e-06
HTL_stack_sequence_ ME3,1.5360208171615434e-06
mode_Atomic_Radius,1.5358810864675315e-06
Perovskite_deposition_solvents_Acetic acid; GBL,1.5345410299875222e-06
ETL_deposition_synthesis_atmosphere_relative_humidity_ 30,1.5321865462236095e-06
Perovskite_deposition_thermal_annealing_temperature_70 >> 60; 100,1.53196182733443e-06
Perovskite_composition_b_ions_coefficients_0.8; 0.2,1.531305330888382e-06
HTL_stack_sequence_PBDT(2H)T,1.5304592450975978e-06
ETL_additives_compounds_ Ag-np,1.5301222080780908e-06
Substrate_stack_sequence_Cellophane ,1.5291992397623138e-06
Perovskite_deposition_thermal_annealing_temperature_55; 240,1.5276110341602955e-06
"HTL_deposition_reaction_solutions_compounds_Vanadium(V)
oxytriisopropoxide; IPA",1.5272518684830416e-06
Perovskite_band_gap_2.17,1.5263792304615565e-06
Perovskite_additives_compounds_Cu:NiO-np,1.5254377787439506e-06
ETL_stack_sequence_ TiO2-nanowalls,1.5251221990047486e-06
Perovskite_additives_compounds_C4F8I2,1.5250680348464645e-06
Substrate_stack_sequence_PEI ,1.5248687505319203e-06
Perovskite_additives_compounds_PEA20,1.5242898521999572e-06
Perovskite_deposition_thermal_annealing_time_0.16 >> 15.0,1.5240135781244622e-06
Perovskite_deposition_thermal_annealing_temperature_70.0 >> 120.0,1.5236211683955742e-06
Perovskite_deposition_synthesis_atmosphere_FAI >> FABr @ 50 >> 50,1.523440755988715e-06
Perovskite_composition_c_ions_coefficients_0.045; 2.955,1.5229465746817548e-06
Perovskite_deposition_quenching_media_additives_concentrations_5 wt%,1.5226340564186728e-06
Perovskite_deposition_procedure_Spin-coating >> Vapour annealing >> CBD,1.522141011554339e-06
Perovskite_composition_a_ions_coefficients_0.2; 0.66; 0.14,1.5200913386416853e-06
ETL_additives_concentrations_0.1 wt%,1.5179773984012491e-06
Perovskite_pl_max_968.8,1.5175653851059503e-06
ETL_deposition_synthesis_atmosphere_pressure_partial_ 1 atm,1.517492663673255e-06
ETL_stack_sequence_ITIC; PCBM-60 ,1.5173471845307698e-06
Perovskite_additives_concentrations_nan; 0.54 %,1.5148041427581708e-06
Perovskite_deposition_reaction_solutions_concentrations_460 mg/ml >> 0.15 M,1.5144255862527406e-06
Perovskite_deposition_synthesis_atmosphere_Methylamin; N2,1.5127501238866082e-06
Perovskite_deposition_thermal_annealing_temperature_Unknown >> 50.0; 80,1.5125982037404526e-06
ETL_additives_compounds_ Polystyrene,1.5110576376387638e-06
Substrate_stack_sequence_ Au-np; Graphene,1.5097829390276996e-06
Perovskite_deposition_solvents_mixing_ratios_6.25; 1 >> 1,1.5095480134504942e-06
Perovskite_additives_compounds_Graphitic carbin nitride (g-C3N4),1.5094457909288612e-06
HTL_deposition_synthesis_atmosphere_Vacuum,1.508767771914218e-06
Perovskite_deposition_thermal_annealing_time_15.0; 50.0,1.5086840906720408e-06
ETL_deposition_procedure_Spin-coating >> Spin-coating >> Spin-coating,1.5081234282362162e-06
ETL_additives_compounds_ NaYF4:Yb:Er-np,1.5080634270648347e-06
Module_number_of_cells_in_module_13,1.5076950274996985e-06
Perovskite_composition_a_ions_coefficients_0.87; 0.13,1.504094515694502e-06
HTL_deposition_reaction_solutions_compounds_P3HT; Li-TFSI; TBP,1.5033640116474467e-06
Perovskite_deposition_reaction_solutions_compounds_purity_99.999% >> Unknown,1.4988444458979025e-06
HTL_deposition_reaction_solutions_concentrations_9.1 mg/ml; 72.3 mg/ml; 0.029 ml/ml,1.4987987102795358e-06
Perovskite_deposition_synthesis_atmosphere_Unknown >> Unknown >> Air,1.4986833672594598e-06
Perovskite_additives_concentrations_2 µmol/ml,1.4979995443692953e-06
HTL_stack_sequence_H3,1.4978086963896585e-06
Perovskite_deposition_thermal_annealing_temperature_25.0 >> 170.0 >> 170.0 >> 170.0,1.4974236830356068e-06
ETL_deposition_thermal_annealing_temperature_160,1.4963329945360791e-06
Perovskite_additives_compounds_Cl; PEG-NH2,1.4953886619228324e-06
ETL_stack_sequence_ ZrAcac,1.4949354863622428e-06
Perovskite_deposition_thermal_annealing_temperature_110.0; 130.0,1.4939116667794363e-06
Perovskite_deposition_solvents_mixing_ratios_1; 0.01,1.4936960313392243e-06
Perovskite_additives_compounds_Pb(CH3CH2COO)2,1.493476828425121e-06
Perovskite_deposition_thermal_annealing_temperature_100 >> Unknown >> Unknown >> 100,1.4931825682724818e-06
HTL_additives_compounds_ JQ1; Li-TFSI; TBP,1.4931160807235648e-06
ETL_stack_sequence_Mg0.2Zn0.8O-np,1.4923054635543965e-06
Perovskite_additives_compounds_4-fluorophenylethylammine,1.4922373317670742e-06
Perovskite_composition_b_ions_coefficients_60,1.4908561053356058e-06
Perovskite_deposition_solvents_mixing_ratios_1 >> 1; 1000,1.4904718252197298e-06
Perovskite_composition_short_form_CsSnI,1.4903519703911037e-06
Perovskite_additives_concentrations_0.333; 0.018,1.4894384942069015e-06
HTL_stack_sequence_CuO2,1.4894380866639948e-06
Perovskite_composition_a_ions_coefficients_0.3; 0.04; 0.55; 0.11,1.4893477639137593e-06
Module_area_total_15.28,1.486575296457175e-06
Perovskite_deposition_synthesis_atmosphere_Vacuum >> MAI; toluene,1.4863889752021484e-06
ETL_deposition_thermal_annealing_temperature_450,1.4862968212583968e-06
Perovskite_composition_c_ions_coefficients_1.8; 1.2,1.4861124179843352e-06
Perovskite_pl_max_614.0,1.485021617420931e-06
ETL_stack_sequence_FPI-PEIE ,1.4843401537859697e-06
Perovskite_composition_a_ions_Cs,1.4840375631892878e-06
Perovskite_deposition_thermal_annealing_temperature_70.0 >> 100.0; 150.0,1.4839389159787977e-06
ETL_deposition_reaction_solutions_compounds_supplier_Sigma Aldrich >> ENB Korea,1.4819333944842415e-06
Perovskite_deposition_thermal_annealing_time_3.0; 10.0 >> 3.0; 10.0,1.4814895914205643e-06
Perovskite_additives_compounds_Co(Ac)2,1.4792916899151263e-06
